,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
957,Kluckstrasse,bus,{'29'},"52.505469929566765, 13.362407164396801",nan,['29']+ {'29'},
958,Klärwerkstrasse/Freiheit,bus,{'56'},,,,
959,Klötzesteig,bus,{'20'},,,,
960,Knaackstrasse,strassenbahn,"{'113', '71', '72', '20'}",,,,
961,Knesebeckstrasse,bus,{'53'},"52.428912094809505, 13.267664971836647",nan,['53']+ {'53'}+ {'53'},
962,Knobelsdorffstrasse,bus,{'10'},,,,
963,Koblanckstrasse,bus,{'3'},"52.42619022229204, 13.161449289652705",nan,{'3'},
964,Kochstrasse,bus,{'29'},,,,
965,Kochstrasse,u-bahn,{'6'},"52.505897222222,13.390611111111",Q201849,['6']+ {'6'}+ {'6'},
966,Kollostrasse,bus,{'33'},"52.447619832052744, 13.392134381284215",nan,['33']+ {'33'}+ {'33'},
967,Kolonie Ewige Heimat,bus,{'57'},,,,
968,Kolonie Hasenheide,bus,{'31'},"52.523483453205884, 13.18426784659892",nan,['13']+ {'13'},
969,Kolonie Waldfrieden,bus,{'63'},"52.56289979723415, 13.165640324141387",nan,['63']+ {'63'}+ {'63'},
970,Koloniestrasse,bus,{'61'},"52.556442893073715, 13.37759581883847",nan,"['61', '89']+ {'89', '61'}+ {'89', '61'}",
971,Kommandantenstrasse,bus,{'3'},,,,
972,Komturstrasse/Teilestrasse,bus,{'25'},,,,
973,Kongreßhalle,bus,{'69'},"52.51763253396976, 13.363196975404886",nan,['69'],
974,Konradshöhe/Falkenplatz,bus,{'27'},,,,
975,Konstanzer Strasse,bus,{'4'},,,,
976,Konstanzer Strasse,u-bahn,{'7'},"52.494166666667,13.309722222222",Q571019,{'7'}+ {'7'},
977,Kontrollpunkt,bus,{'98'},,,,
978,Kormoranweg,bus,{'25'},"52.437654867207655, 13.456577084623888",nan,['25']+ {'25'}+ {'25'},
979,Kosleckweg,bus,{'33'},"52.44733571636485, 13.39571835610992",nan,['33']+ {'33'}+ {'33'},
980,Kottbusser Brücke,bus,{'41'},,,,
981,Kottbusser Damm,u-bahn,{'8'},"52.493055555556,13.421944444444",Q666868,{'8'}+ {'8'},
982,Kottbusser Tor,u-bahn,"{'1', '8'}","52.499166666667,13.418055555556",Q819768,"['1', '8']+ {'8', '1'}+ {'8', '1'}",
983,Kottesteig,bus,{'87'},,,,
984,Kraftwerk Oberhavel,bus,{'97'},,,,
985,Krahmerstrasse,bus,{'85'},"52.43794764888544, 13.31545324667399",nan,['84']+ {'84'}+ {'84'},
986,Krampnitzer Weg,bus,"{'37', '35'}",,,,
987,Krankenhaus,strassenbahn,{'?'},,,,
988,Krankenhaus Britz,bus,"{'81', '73'}",,,,
989,Krankenhaus Havelhöhe,bus,"{'34', '35'}",,,,
990,Krankenhaus Hohengatow,bus,"{'36', '34', '35'}",,,,
991,Krankenhaus Hubertus,bus,{'18'},,,,
992,Krankenhaus Jungfernheide,bus,"{'21', '71'}",,,,
993,Krankenhaus Köpenick,bus,{'115'},"52.4388396,13.5920763",nan,['27']+ {'27'}+ {'27'},
994,Krankenhaus Moabit,bus,"{'24', '70'}","52.52631363859675, 13.347762408358612",nan,"['24', '70']+ {'24', '70'}+ {'70', '24'}",
995,Krankenhaus Neukölln,bus,{'41'},,,,
996,Krankenhaus Oskar-Helene-Heim,bus,"{'18', '50'}",,,,
997,Kranoldplatz,bus,"{'17', '3', '84', '11', '96'}",,,,
998,Krantorweg,bus,{'14'},,,,
999,Krematorium Ruhleben,bus,"{'5', '56', '54', '35'}","52.52776167394749, 13.231812082714828",nan,"['80', '35', '54', '5', '31', '56']+ {'56', '54', '35', '5', '31'}+ {'80', '35', '56', '54', '5'}",
1000,Krematorium Wedding,bus,{'83'},,,,
1001,Kreuzbergstrasse,bus,"{'28', '19'}","52.48940663862394, 13.376689964763667",nan,['28']+ {'28'}+ {'28'},
1002,Krkhs. Oskar-Helene-Heim,bus,{'10'},,,,
1003,Krokusstrasse,bus,{'41'},,,,
1004,Kronprinzessinenweg,bus,"{'3', '66'}","52.41996044157457, 13.17530987707389",nan,['18']+ {'18'}+ {'3'},
1005,Krottnaurerstrasse,bus,"{'53', '18'}","52.434048198019276, 13.206642741771725",nan,['53']+ {'53'}+ {'53'},
1006,Krowelstrasse,bus,{'35'},,,,
1007,Krumme Lanke,u-bahn,{'2'},"52.443333333333,13.241388888889",Q663945,['2']+ {'2'}+ {'2'},
1008,Krumme Strasse,bus,{'54'},,,,
1009,Kruppstrasse,bus,{'90'},,,,
1010,Kuchhoffstrasse,strassenbahn,{'121'},,,,
1011,Kuckhoffstrasse,strassenbahn,{'46'},"52.5840207,13.4029654",Q65032797,{'46'}+ {'46'},
1012,Kufsteiner Strasse,bus,"{'4', '74'}","52.48826623558626, 13.33693619757706",nan,{'74'}+ {'74'},
1013,Kulturforum,bus,"{'48', '83', '29'}","52.507548170089976, 13.369215178131643",nan,"{'75', '83', '48'}",
1014,Kuno-Fischer-Strasse,bus,"{'10', '94'}","52.506627368592966, 13.289283045690706",nan,['94']+ {'66'}+ {'94'},
1015,Kurfürstendamm,bus,"{'1', '10', '74'}",,,,
1016,Kurfürstendamm,u-bahn,{'3'},"52.504166666667,13.332777777778",Q663933,{'3'},
1017,Kurfürstenstrasse,bus,"{'9', '33', '76', '29'}",,,,
1018,Kurpromenade,bus,{'34'},,,,
1019,Kurstrasse,bus,{'3'},,,,
1020,Kurt-Fischer-Platz,bus,{'7'},"52.57973292845757, 13.398330728468228",nan,['33']+ {'33'}+ {'33'},
1021,Kurt-Fischer-Platz,strassenbahn,"{'120', '22', '121'}",,,,
1022,Kurt-Fischer-Strasse,strassenbahn,{'46'},"52.57972262368477, 13.398329593785958",nan,['46']+ {'46'}+ {'46'},
1023,Kurt-Schumacher-Damm,bus,{'23'},"52.539636633140965, 13.29506456252715",nan,{'23'}+ {'23'},
1024,Kurt-Schumacher-Platz,u-bahn,{'6'},"52.563555555556,13.326572222222",Q555916,['6']+ {'6'}+ {'6'},
1025,Kurze Strasse/Mittelstrasse,bus,{'34'},,,,
1026,Kurzebracker Weg,bus,{'14'},,,,
1027,Königin-Elisabeth-Strasse,bus,{'54'},"52.51841060617521, 13.280216309480307",nan,['54']+ {'54'}+ {'54'},
1028,Königin-Luise-Strasse,bus,{'50'},"52.460437412108, 13.274873746874988",nan,['1']+ {'1'}+ {'1'},
1029,Königs Wusterhausen,s-bahn,{'110'},"52.2966,13.6311",Q178002,['KBS 110']+ {'110'}+ {'110'},
1030,Königsbeger Strasse,bus,{'86'},,,,
1031,Königsberger Strasse,bus,{'17'},"52.430805437088516, 13.317511969726693",nan,"{'17', '86'}+ {'17', '86'}",
1032,Königsheideweg,strassenbahn,"{'114', '85'}",,,,
1033,Königsheideweg Ecke Sterndamm,strassenbahn,{'17'},,,,
1034,Königshorster Strasse,bus,{'22'},,,,
1035,Königshorster Strasse- Eichhorster Weg,bus,{'62'},,,,
1036,Königstrasse,bus,"{'66', '18', '6'}","52.41987226002477, 13.175332944592043",nan,"['6', '3']+ {'66'}+ {'6', '18'}",
1037,Königsweg/Bäkestrasse,bus,{'18'},,,,
1038,Köpenick,s-bahn,{'105'},"52.4586,13.5808",Q800479,['KBS 105']+ {'105'}+ {'105'},
1039,"Köpenick, Krankenhaus",strassenbahn,"{'21', '16', '19', '26'}",,,,
1040,Köpenicker Strasse,bus,"{'28', '57', '58', '41'}",,,,
1041,Körtingstrasse,bus,"{'76', '7', '79', '78', '77'}","52.43435461971694, 13.389910428550607",nan,"['79', '76E', '7']+ {'76', '77', '79', '78', '76E', '7'}+ {'7', '76', '79', '78', '77'}",
1042,Köttgenstrasse,bus,{'23'},,,,
1043,Kühnemannstrasse,bus,{'61'},"52.56754367117252, 13.384454851230698",nan,['61']+ {'61'}+ {'61'},
1044,Kürfürstendamm,u-bahn,{'9'},"52.504166666667,13.332777777778",Q663933,"{'9', '3'}+ {'9'}",
1045,Kürfürstenstrasse,u-bahn,{'1'},"52.5,13.361944444444",Q690203,{'1'}+ {'1'},
1046,LPG Edwin-Hoernle,bus,{'116'},,,,
1047,Laehrstrasse,bus,{'10'},,,,
1048,Lagerweg,bus,{'13'},"52.53825780567546, 13.231403891710782",nan,{'55'},
1049,Lakenfelder Weg,bus,{'57'},,,,
1050,Landecker Strasse,bus,{'50'},"52.48429939508389, 13.29377529639171",nan,{'50'}+ {'50'},
1051,Landgericht,bus,{'62'},"52.52708325416579, 13.297171132317839",nan,"['62', '21']+ {'21', '62', '72'}+ {'21', '72', '62'}",
1052,Landgrafenstrasse,bus,{'69'},"52.503589100436095, 13.348048032852889",nan,['9']+ {'9'}+ {'9'},
1053,Landhaussiedlung Rudow,bus,{'57'},,,,
1054,Landreiterweg,bus,{'91'},,,,
1055,Lange Enden,bus,{'12'},"52.59788544584239, 13.323456122333635",nan,['12E'],
1056,Lange Strasse,bus,{'11'},"52.42401211759792, 13.333128302294092",nan,{'11'},
1057,"Lankwitz, Kirche",bus,"{'84', '87', '32', '30', '81', '2'}",,,,
1058,"Lankwitz, Rathaus",bus,{'30'},,,,
1059,Lankwitz/Kirche,bus,{'96'},"52.43629186979271, 13.345745387354132",nan,['96']+ {'96'}+ {'96'},
1060,Lanzendorfer Weg,bus,{'37'},"52.44907147859029, 13.113978927735923",nan,{'35E'},
1061,Lassenstrasse,bus,{'19'},,,,
1062,Laubenheimer Strasse,bus,"{'1', '16'}",,,,
1063,Lauenburger Platz,bus,"{'81', '2'}","52.461985842386426, 13.33927388252173",nan,"['2']+ {'2'}+ {'2', '81'}",
1064,Leberstrasse,bus,{'87'},,,,
1065,Ledebourstrasse,strassenbahn,{'83'},"52.4937607,13.6096169",Q66364546,{'83'}+ {'83'},
1066,Leghornweg,bus,{'57'},,,,
1067,Lehniner Platz,bus,"{'19', '69', '29'}","52.499065552958605, 13.301876906899123",nan,"['19', '29', '69']+ {'69', '29', '19'}+ {'69', '19'}",
1068,Lehnitz,s-bahn,{'140'},"52.7411,13.2635",Q4258498,['KBS 140']+ {'140'}+ {'140'},
1069,Lehrter Stadtbahnhof,s-bahn,{'3'},"52.5253,13.3694",Q821299,['KBS 156']+ {'156'},
1070,Lehrter Strasse,bus,{'90'},"52.53599832247221, 13.357457663763338",nan,"{'72', '90', '70'}+ {'70', '72', '90'}",
1071,Leibnizstrasse,bus,{'54'},"52.50628030580801, 13.313846889129698+52.5063443530614, 13.313839337486424+52.51466443411573, 13.31517207133642+52.51468600593847, 13.31517974406063",nan,"['94']+ ['62', '54']+ {'66', '92'}+ {'54', '62'}+ {'92', '94'}+ {'62', '54'}",
1072,Leibnizstrasse/Kantstrasse,bus,{'94'},,,,
1073,Leinestrasse,u-bahn,{'8'},"52.472777777778,13.428333333333",Q668563,['8']+ {'8'}+ {'8'},
1074,Leninallee,bus,"{'80', '107'}",,,,
1075,Leninallee,s-bahn,"{'141', '140', '143', '142'}","52.5295,13.4548",Q800507,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']+ {'141', '140', '143', '142'}+ {'143', '141', '142', '140'}",
1076,Leninallee,strassenbahn,"{'4', '29', '10', '3', '13', '16', '12', '117'}",,,,
1077,Leninallee Ecke Dimitroffstrasse,strassenbahn,{'21'},,,,
1078,Leninallee Ecke Ho-Chi-Minh-Strasse,strassenbahn,{'20'},,,,
1079,Leninallee/Dimitroffstrasse,strassenbahn,"{'17', '102', '72', '108'}",,,,
1080,Leninallee/Otto-Buchwitz-Strasse,bus,{'116'},,,,
1081,Leninplatz,strassenbahn,"{'72', '63', '108', '18', '11', '63E'}",,,,
1082,Leo-Baeck-Strasse,bus,{'10'},,,,
1083,Leonorenstrasse,bus,"{'2', '32', '30'}","52.444381199385, 13.33882940089604",nan,"['2', '32', '81', '17', '30']+ {'32', '2', '17', '81', '30'}+ {'81', '83', '17', '2', '32'}",
1084,Leonorenstrasse/Siemensstrasse,bus,"{'17', '87', '81'}",,,,
1085,Leopoldplatz,u-bahn,"{'9', '6'}","52.5465,13.3591",Q1960809,"['9', '6']+ {'9', '6'}+ {'6', '9'}",
1086,Lepsiusstrasse,bus,"{'17', '33'}","52.458797454305646, 13.315577880796091+52.45883023513571, 13.315599065479873+52.463234945774325, 13.319674994774916",nan,['33']+ {'68'}+ {'33'}+ {'68'}+ {'33'},
1087,Lerbacher Weg,bus,"{'2', '87'}",,,,
1088,Lerchendamm,strassenbahn,{'?'},,,,
1089,Lettberger Strasse,bus,"{'57', '58'}",,,,
1090,Letterhausweg,bus,{'72'},"52.533846830742036, 13.282382973072956",nan,"['55']+ {'55', '72'}+ {'55', '72'}",
1091,Leuthener Strasse,bus,{'87'},,,,
1092,Leuthinger Weg,bus,{'63'},"52.54180680726089, 13.163727103711182",nan,{'63'},
1093,Lichtenberg,s-bahn,"{'100', '102', '101'}",,,,
1094,Lichtenrade,s-bahn,{'2'},"52.3876,13.3963",Q6543354,['KBS 152']+ {'152'}+ {'2'},
1095,"Lichtenrade, Blohmstrasse",bus,{'76'},,,,
1096,"Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",bus,{'7'},"52.38867704828861, 13.394344156462488",nan,{'7'},
1097,"Lichtenrade, Nahariyastrasse",bus,{'30'},,,,
1098,Lichtenrader Damm,bus,{'75'},"52.3937890366552, 13.406649616739648+52.393805320139066, 13.40657978488946+52.41458831804119, 13.401103393220856",nan,"['30']+ ['52']+ {'82', '30'}+ {'52'}+ {'79'}",
1099,Lichtenrader Damm 254,bus,{'76'},,,,
1100,Lichterfelde Celsiusstrasse,bus,{'17'},"52.41098575666027, 13.313902903101019",nan,['17']+ {'17'}+ {'17'},
1101,"Lichterfelde, Augustaplatz",bus,{'88'},"52.44282022035038, 13.307558371101395",nan,['88']+ {'88'}+ {'88'},
1102,"Lichterfelde, Lindenstrasse",bus,"{'10', '68'}",,,,
1103,"Lichterfelde, Oberhofer Platz",bus,{'3'},,,,
1104,Lichterfelde-Süd Holtheimer Weg,bus,{'85'},"52.41087205086604, 13.308542569395431",nan,['85']+ {'85'}+ {'85'},
1105,"Lichterfelde-Süd, Holtheimer Weg",bus,{'96'},,,,
1106,Lichterfelde-West,s-bahn,{'1'},,,,
1107,Lichterfelder Ring,bus,"{'17', '87', '2', '79'}",,,,
1108,Liebenowzeile,bus,{'33'},"52.44959401900869, 13.350314742873758",nan,['33']+ {'33'}+ {'33'},
1109,Liebermannstrasse,bus,{'107'},,,,
1110,Lienhardweg,strassenbahn,{'83E'},,,,
1111,Liepnitzstrasse,strassenbahn,"{'21', '82'}",,,,
1112,Lietzenburger Strasse,bus,{'60'},"52.500036637804904, 13.324979685600955",nan,{'60'}+ {'60'},
1113,Lindauer Allee,bus,"{'8', '64', '12', '61', '62'}",,,,
1114,Lindenhof,bus,{'74'},"52.45993054002376, 13.361553900753751+52.51187975743517, 13.4931404241461",nan,['93']+ {'74'}+ {'93'}+ {'74'}+ {'93'},
1115,Lindenstrasse,bus,{'41'},"52.451059713443286, 13.572037270188614+52.50713873269906, 13.398181403107595",nan,"['27', '68']+ ['75', '29', '41']+ {'27', '68'}+ {'41', '29'}+ {'68', '27'}+ {'41', '75'}",
1116,Lindenstrasse/Oranienstrasse,bus,{'29'},,,,
1117,Lindenthaler Allee,bus,{'18'},"52.4309981351436, 13.229972774586468",nan,['18']+ {'18'}+ {'18'},
1118,Lipaer Strasse,bus,{'68'},,,,
1119,Lippstädter Strasse,bus,{'85'},,,,
1120,Lipschitzallee,bus,"{'52', '41'}","52.4277242476257, 13.468166434383097",nan,"['41', '52']+ {'41', '52'}+ {'52', '41'}",
1121,Lipschitzallee,u-bahn,{'7'},"52.424722222222,13.462777777778",Q571467,['7']+ {'7'}+ {'7'},
1122,Lise-Meitner-Strasse,bus,"{'71', '89'}",,,,
1123,Lockenhuhnweg,bus,{'57'},"52.40835025793381, 13.492393883386987",nan,['57']+ {'57'}+ {'57'},
1124,Loebellstrasse,bus,{'50'},,,,
1125,Loerkesteig,bus,{'15'},,,,
1126,Loewenhardtdamm,bus,"{'28', '4'}",,,,
1127,Londoner Strasse,bus,{'64'},,,,
1128,Lortzingstrasse,bus,"{'71', '64'}",,,,
1129,Louise-Schroeder-Platz,bus,"{'89', '72'}","52.55713317342601, 13.365513694540711",nan,"['89']+ {'89', '72'}+ {'72', '89'}",
1130,Louise-Schroeder-Siedlung,bus,"{'80', '97'}","52.53290899308701, 13.15236173756093",nan,"['80']+ {'92'}+ {'80', '92'}",
1131,Louise-Schroeder-Strasse,bus,{'16'},,,,
1132,Ludwigsfelder Strasse,bus,"{'1', '50'}","52.41935287999409, 13.249151748486788",nan,{'3'},
1133,Luisenplatz,bus,{'54'},"52.52005408723936, 13.2995133852506",nan,"['87', '62', '54', '9', '21']+ {'54', '21', '62', '9', '87'}+ {'21', '62', '87', '9', '54'}",
1134,Luisenplatz/Eosanderstrasse,bus,{'62'},,,,
1135,Luisenplatz/Schloss,bus,{'9'},,,,
1136,Luisenplatz/Schloß,bus,{'62'},,,,
1137,Lupsteiner Weg,bus,{'1'},,,,
1138,Luxemburger Strasse,bus,{'16'},,,,
1139,Lynarstrasse,bus,"{'10', '54', '29'}",,,,
1140,Lynarstrasse/Parkstrasse,bus,"{'31', '56', '97'}",,,,
1141,Löhleinstrasse,bus,{'1'},,,,
1142,Löwendenkmal,bus,{'3'},,,,
1143,Löwensteinring,bus,{'52'},,,,
1144,"Lübars, Alt Lübars",bus,{'20'},,,,
1145,Lübarser Strasse,bus,"{'22', '15'}","52.60278454734362, 13.335690509524364",nan,"{'22', '15'}+ {'22', '15'}",
1146,Lübener Weg,bus,{'64'},,,,
1147,Lüdenscheider Weg,bus,{'10'},,,,
1148,Lüneburger Strasse,bus,{'24'},,,,
1149,Lützowplatz,bus,"{'24', '69', '29'}","52.505029017314186, 13.351822867208506",nan,"['29', '24', '16', '9', '69']+ {'29', '16', '9', '24', '69'}+ {'69', '24', '9', '16'}",
1150,Lützowstrasse,bus,"{'48', '83'}","52.5030789103706, 13.36561126569968",nan,"['75', '48']+ {'48'}+ {'75', '48'}",
1151,Lützowufer,bus,"{'24', '16', '29'}",,,,
1152,Machandelweg,bus,{'54'},,,,
1153,Machnower Strasse,bus,"{'10', '53', '50'}",,,,
1154,Maffeistrasse,bus,{'82'},"52.391410237993604, 13.392856880289731",nan,{'82'},
1155,Magdalenenstrasse,u-bahn,{'E'},"52.5125,13.486388888889",Q473901,['E']+ {'E'}+ {'E'},
1156,Magdeburger Platz,bus,"{'24', '29'}","52.504010770107215, 13.360662892444887",nan,['24']+ {'24'}+ {'24'},
1157,Magistratsweg,bus,"{'80', '92', '94', '97', '31'}",,,,
1158,Mahlsdorf,s-bahn,{'100'},"52.5121,13.6106",Q800484,['KBS 100']+ {'100'}+ {'100'},
1159,Mahlsdorf-Süd,strassenbahn,"{'83', '82'}","52.4741663,13.5991443",Q66368466,"['83', '82']+ {'82', '83'}+ {'82', '83'}",
1160,Maienwerder Weg,bus,{'13'},"52.561933893851965, 13.254544809635265",nan,{'13'},
1161,Maikäferpfad,bus,{'69'},,,,
1162,Malteserstrasse,bus,{'30'},"52.43339327453558, 13.35301151743581",nan,"['32']+ {'83', '32'}+ {'32'}",
1163,Malteserstrasse -Malteser Strasse/Belßstrasse,bus,{'32'},,,,
1164,Malteserstrasse/Belßstrasse,bus,{'30'},,,,
1165,Mansteinstrasse,bus,{'19'},"52.493366366199716, 13.367079581476846",nan,['50']+ {'50'},
1166,Manteuffelstrasse,bus,{'28'},,,,
1167,Marchandstrasse,bus,{'30'},"52.423049326436605, 13.357354547531147",nan,['32']+ {'32'},
1168,Marchlewskistrasse,u-bahn,{'E'},"52.516794444444,13.444991666667",Q551768,['E']+ {'E'}+ {'E'},
1169,Marchstrasse,bus,{'90'},"52.51347702418621, 13.322445355488313",nan,{'90'}+ {'90'},
1170,Mareschstrasse,bus,"{'95', '41'}","52.47528951329248, 13.453013701204151",nan,['95']+ {'95'},
1171,Mariannenplatz,bus,{'28'},"52.50228674193422, 13.42408622658593",nan,['28']+ {'28'}+ {'28'},
1172,Mariendorf,s-bahn,{'2'},"52.4478,13.3609",Q800497,['KBS 152']+ {'152'}+ {'2'},
1173,"Mariendorf, Dardanellenweg",bus,{'33'},,,,
1174,Mariendorfer Damm,bus,{'52'},"52.439618134316866, 13.387563074373931+52.445604468950826, 13.385816551199863",nan,"{'76'}+ {'79'}+ {'52', '76'}",
1175,Mariendorfer Weg,bus,{'91'},"52.464711671758714, 13.432935017376188",nan,{'91'}+ {'91'},
1176,Marienfelde,s-bahn,{'2'},"52.4242,13.3747",Q800485,['KBS 152']+ {'152'}+ {'2'},
1177,Marienfelde Daimlerstrasse,bus,{'77'},"52.423902708487645, 13.380271794952497",nan,"{'77'}+ {'32', '77'}",
1178,Marienfelde Waldsassener Strasse,bus,{'79'},"52.408212698521666, 13.350671796330989",nan,{'79'},
1179,"Marienfelde, Culemeyerstrasse",bus,{'32'},,,,
1180,"Marienfelde, Nahmitzer Damm",bus,{'52'},,,,
1181,"Marienfelde, Waldsassener Strasse",bus,"{'2', '87'}",,,,
1182,Marienfelder Allee,bus,"{'52', '32', '11'}",,,,
1183,Marienfelder Chaussee,bus,{'79'},"52.414555939046274, 13.401107771457488",nan,"{'79', '78'}+ {'79'}",
1184,Marienstrasse,bus,"{'17', '3', '11'}",,,,
1185,Markgrafenstrasse,bus,"{'15', '41'}",,,,
1186,Martin-Luther-Strasse,bus,"{'48', '15', '85', '16'}",,,,
1187,Marx-Engels-Platz,s-bahn,"{'100', '115', '110'}","52.5226,13.4022",Q689312,"['KBS 105', 'KBS 115', 'KBS 110', 'KBS 100']+ {'115', '105', '100', '110'}+ {'105', '110', '100', '115'}",
1188,Marzahn,s-bahn,{'102'},,,,
1189,"Marzahn, Henneckestrasse",strassenbahn,{'5'},"52.5577949,13.5682656",Q66360905,"{'12', '14'}",
1190,Mattenbuder Pfad,bus,{'14'},,,,
1191,Maulbeerallee,bus,"{'31', '92', '97'}",,,,
1192,Max-Dohrn-Strasse,bus,{'71'},,,,
1193,Maximilian-Kaller-Strasse,bus,{'2'},,,,
1194,Maximilian-Kolbe-Strasse,bus,{'13'},,,,
1195,Maximiliankorso,bus,"{'15', '12'}",,,,
1196,Maxstrasse,bus,"{'16', '64'}",,,,
1197,Mehringdamm,u-bahn,"{'7', '6'}","52.493888888889,13.388333333333",Q657905,"['6', '7']+ {'7', '6'}+ {'7', '6'}",
1198,Meiningenallee,bus,{'54'},,,,
1199,Melanchthonplatz,bus,{'13'},,,,
1200,Melanchtonplatz,bus,"{'31', '35'}",,,,
1201,Mertensstrasse,bus,{'97'},"52.565332528373894, 13.209365455782565",nan,"['55', '97', '56']+ {'97', '56', '55'}+ {'97', '56', '55'}",
1202,Merziger Strasse,bus,{'5'},"52.54479643012183, 13.184079064621548",nan,{'5'}+ {'5'},
1203,Mescheder Weg,bus,{'13'},,,,
1204,Messegelände,bus,"{'94', '4'}",,,,
1205,Messelstrasse,bus,{'50'},,,,
1206,Meter Strasse,bus,{'13'},,,,
1207,Metzer Strasse,bus,"{'31', '34', '97'}","52.525082955601306, 13.197196032536064",nan,{'97'}+ {'97'},
1208,Mexikoplatz,s-bahn,{'1'},,,,
1209,Michael-Bohnen-Ring,bus,{'95'},,,,
1210,Michendorfer Strasse,bus,{'50'},,,,
1211,Mickestrasse,bus,{'72'},,,,
1212,Mierendorffplatz,u-bahn,{'7'},"52.526388888889,13.305",Q571393,['7']+ {'7'}+ {'7'},
1213,Mierstrasse,bus,{'77'},,,,
1214,Miethepfad,bus,{'82'},,,,
1215,Mimosenweg/Hafenstrasse,bus,"{'57', '52'}",,,,
1216,Miraustrasse,bus,"{'21', '15', '26'}",,,,
1217,Mistelweg,bus,"{'57', '52'}",,,,
1218,Mittelbruchzeile,bus,{'72'},,,,
1219,Mittelstrasse,bus,{'18'},,,,
1220,Moabit Wiebestrasse,bus,{'70'},"52.52838180813244, 13.319464822401587","nan, nan","['24'], ['70']+ {'24', '70'}+ {'70', '24'}",
1221,"Moabit, Waldstrasse",bus,{'1'},"52.529241314571834, 13.330905788251384",nan,['1'],
1222,Mohriner Allee,bus,{'91'},"52.44417535594477, 13.433620858548267",nan,{'91'}+ {'91'},
1223,Mohrunger Allee,bus,{'94'},"52.5079697690193, 13.249378786989148",nan,"['94']+ {'92'}+ {'92', '94'}",
1224,Mollnerweg,bus,{'91'},"52.419392691157974, 13.438273443221245",nan,{'91'}+ {'91'},
1225,Mollstrasse Ecke Hans-Beimler-Strasse,strassenbahn,"{'28', '24'}",,,,
1226,Mollwitzstrasse,bus,{'74'},"52.52216542353462, 13.28571067414756",nan,['87']+ {'87'}+ {'87'},
1227,Moltkestrasse,bus,{'88'},"52.44296111368691, 13.311039798309876+52.44678147636118, 13.306731187929488",nan,['88']+ ['85']+ {'88'}+ {'85'}+ {'88'}+ {'85'},
1228,Montanstrasse,bus,{'61'},,,,
1229,Monumentenstrasse,bus,{'28'},,,,
1230,Morgensternstrasse,bus,"{'17', '86', '84', '96'}",,,,
1231,Moritzplatz,u-bahn,{'8'},"52.503611111111,13.410833333333",Q374225,['8']+ {'8'}+ {'8'},
1232,Moritzstrasse,bus,"{'92', '97', '34', '56', '13', '31', '54'}",,,,
1233,Morusstrasse,bus,{'4'},"52.47839130002395, 13.43272831822913",nan,{'4'},
1234,Motzener Strasse,bus,"{'7', '52', '30'}",,,,
1235,Motzstrasse,bus,"{'73', '85'}","52.49717707606062, 13.346075923573181",nan,"['85']+ {'73', '85'}+ {'85', '73'}",
1236,Mozartstrasse,bus,{'82'},"52.38211193735672, 13.39761181131245",nan,{'82'},
1237,Museum Dahlem,bus,{'17'},"52.4580469214445, 13.291771531599098",nan,{'68'},
1238,Museum-Dahlem,bus,{'1'},,,,
1239,Muthesiusstrasse,bus,{'86'},,,,
1240,Mäckeritzbrücke,bus,{'23'},"52.54881075531929, 13.27035898360494",nan,{'23'},
1241,Märkisches Museum,u-bahn,{'A'},"52.511944444444,13.408888888889",Q657871,['A']+ {'A'}+ {'A'},
1242,Märkisches Zentrum,bus,"{'14', '22'}","52.59979022467802, 13.35569734166884",nan,['22']+ {'22'}+ {'22'},
1243,Möckernbrücke,u-bahn,"{'1', '7'}","52.499166666667,13.382777777778",Q704716,"['1', '7']+ {'7', '1'}+ {'7', '1'}",
1244,Mögeldorfer Weg,bus,{'54'},,,,
1245,Müggelbergallee,strassenbahn,"{'83', '85'}",,,,
1246,"Müggelheim, Dorf",bus,{'115'},"52.41218552288649, 13.662032155495215",nan,['27']+ {'27'}+ {'27'},
1247,Müggelschlößchenweg,bus,"{'115', '69'}",,,,
1248,Müggelseedamm,strassenbahn,"{'25', '124'}",,,,
1249,Müggelseeperle,bus,{'115'},"52.42170168937569, 13.640893083169368",nan,{'27'}+ {'27'},
1250,Mühlenbeck-Mönchmühle,s-bahn,{'140'},,,,
1251,Mühlenfeldstrasse,bus,{'15'},"52.60780890226726, 13.292245094557122",nan,['15']+ {'15'}+ {'15'},
1252,Mühlenstrasse,bus,"{'81', '32', '30'}","52.43423364925705, 13.350145722391002+52.438469118386884, 13.354193220407243",nan,"['30', '32']+ ['81']+ {'30', '32'}+ {'81'}+ {'32'}+ {'81'}",
1253,Mühlenstrasse/Seehofstrasse,bus,{'53'},,,,
1254,Mülheimer Strasse,bus,{'92'},,,,
1255,Müller-/Gerichtstrasse,bus,{'12'},,,,
1256,Müllerstrasse,bus,"{'71', '83'}",,,,
1257,Nahariyastrasse,bus,"{'82', '78', '30'}",,,,
1258,Nahmitzer Damm,bus,{'30'},"52.409204303501305, 13.37619297008937",nan,['7']+ {'7'}+ {'7'},
1259,Nahmitzer Damm / I B M,bus,{'30'},,,,
1260,Namslaustrasse,bus,{'13'},,,,
1261,Narkauer Weg,bus,{'41'},,,,
