stop_id,stop_name,type,location,in_lines,identifier,stop_description
1989291,Boothstr.,autobus,"52.43572312682299, 13.321600620240675","{'17', '86'}",,
1989292,Borchertweg,autobus,"52.54365800131904, 13.193097728728928",{'63'},,
1989293,Borgsdorf,s-bahn,"52.7155,13.2764",{'140'},Q4093486,
1989294,Bornhagenweg,autobus,"52.39051288267737, 13.412370970294228",{'82'},,
1989295,Bornholmerstr.,autobus,"52.554776992507094, 13.397560624891069",{'89'},,
1989296,Bornholmerstr.,tram,"52.5537705,13.4138898","{'3', '46', '121'}",Q65076842,
1989297,Bornholmerstr. Ecke Wisbyerstr.,tram,"52.5537705,13.4138898","{'22', '49'}",Q65076842,
1989298,Borsigwalderweg,autobus,"52.584839225661895, 13.297897812431719",{'15'},,
1989299,Borsigwerke,u-bahn,"52.5819,13.2907",{'6'},Q525185,
1989300,Boschpolerstr.,autobus,"52.5281225944603, 13.548869333486577",{'43'},,
1989301,Botanischer Garten,autobus,"52.45154256067994, 13.309949317313881",{'48'},,
1989302,Botanischer Garten,autobus,"52.458647311995534, 13.303586829926948","{'1', '17'}",,
1989303,Botanischer Garten,s-bahn,"52.44806,13.30722",{'1'},Q800498,
1989304,Boxhagenerstr.,tram,"52.5088235,13.465969",{'3'},Q65675805,
1989305,Brabanterplatz,autobus,"52.48186160418437, 13.315831377045233",{'60'},,
1989306,Brandenburgplatz,tram,"52.4553193,13.5908277","{'25', '84'}",Q66338590,
1989307,Breitestr.,autobus,"52.45433337627122, 13.328234324102299","{'68', '32'}",,
1989308,Breitestr.,autobus,"52.5140675536693, 13.40574007426647",{'9'},,
1989309,Breitestr./Heesestr.,autobus,"52.4548683216207, 13.3270322193245",{'17'},,
1989310,Breitestr./Markt,autobus,"52.53687415261501, 13.205331139729639","{'5', '56'}",,
1989311,Breitehornweg,autobus,"52.47043819697363, 13.169377902961328",{'36'},,
1989312,Breitenbachplatz,autobus,"52.467219717443385, 13.309473490660878","{'16', '33'}",,
1989313,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",{'2'},Q571339,
1989314,Breitenbachstr.,autobus,"52.58199659447502, 13.305445353625542",{'26'},,
1989315,Breitestr.,autobus,"52.45434970242913, 13.328273041731025",{'30'},,
1989316,Bremerstr.,autobus,"52.428899215436566, 13.30683384919784","{'53', '85'}",,
1989317,Breslauerplatz,autobus,"52.47185165175614, 13.335574270830937","{'48', '85'}",,
1989318,Briesenerweg,autobus,"52.515989948329185, 13.609410940393886",{'60'},,
1989319,Bristolstr.,autobus,"52.55831209745645, 13.35122468763482",{'12'},,
1989320,"Britz, Buschkrug",autobus,"52.45402605139965, 13.45998837438309","{'81', '73'}",,
1989321,"Britz, Parchimerallee",autobus,"52.44565451910819, 13.44948876911892",{'93'},,
1989322,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",{'7'},Q571845,
1989323,Britz-Süd Gutschmidtstr.,autobus,"52.437076827846255, 13.444129425003135",{'93'},,
1989324,Britzerdamm,autobus,"52.44411626386779, 13.433541294242636",{'93'},,
1989325,Britzerdamm,autobus,"52.4489601337724, 13.436193871061318",{'25'},,
1989326,Britzerdamm,autobus,"52.452688195616496, 13.4385636640716","{'73', '81'}",,
1989327,Britzerstr.,autobus,"52.44019828016907, 13.39521021528824","{'93', '77'}",,
1989328,Brixplatz,autobus,"52.51907944117457, 13.25699370576959",{'4'},,
1989329,Brockenstr.,autobus,"52.483798093609366, 13.451413181286245",{'4'},,
1989330,Brotteroderstr.,autobus,"52.42024031314152, 13.350628420763076","{'2', '87'}",,
1989331,Bruchwitzstr.,autobus,"52.437914827364786, 13.348377144075371","{'81', '84', '96'}",,
1989332,Brunnenplatz,autobus,"52.54967231813887, 13.377205988834362",{'70'},,
1989333,Brunnenstr.,autobus,"52.538306633710796, 13.39595161572403",{'71'},,
1989334,Brunnenstr.,tram,"52.5324542,13.3974236","{'121', '22', '46', '11'}",Q65691740,
1989335,Brunnenstr. Ecke Invalidenstr.,tram,"52.5324542,13.3974236",{'18'},Q65691740,
1989336,Bruno-Baumstr.,autobus,"52.5344652372829, 13.541342240888689",{'95'},,
1989337,Bruno-Baumstr.,tram,"52.542742555459235, 13.549421040585392","{'14', '12', '11', '6'}",,
1989338,Bruno-Leuschnerstr.,s-bahn,"52.55056,13.5475",{'102'},Q2150651,
1989339,Bruno-Leuschnerstr.,tram,"52.55072401589265, 13.548273113993186","{'110'}, {'5', '18E', '18', '11', '103', '6'}","nan, nan",
1989340,Brunsbüttelerdamm,autobus,"52.53293223892925, 13.198427744259302","{'80', '92', '34', '13', '31'}",,
1989341,Brunsbüttlerdamm/Nennhauserdamm,autobus,"52.532493747811195, 13.141599737496518",{'97'},,
1989342,Buch,s-bahn,"52.6359,13.4917","{'141'}, {'143'}","Q4892359, Q4892359",
1989343,"Buch, Am Sandhaus",autobus,"52.6379918370594, 13.490907382587826",{'51'},,
1989344,"Buch, Hobrechtsfelderchaussee",autobus,"52.64858618670595, 13.484683854486553",{'31'},,
1989345,"Buch, Zepernickerstr.",autobus,"52.64161725444106, 13.515575706154056",{'42'},,
1989346,Buchholz,tram,"52.608424409709855, 13.429795473414526",{'120'},,
1989347,"Bucholz, Hauptstr.",tram,"52.60726996020294, 13.433394005316927",{'49'},,
1989348,Buchsbaumweg,autobus,"52.42216598859291, 13.506390284352872",{'58'},,
1989349,"Buckow, Lipschitzallee Gesundheitszentrum",autobus,"52.429293575753604, 13.470638459851404",{'91'},,
1989350,Buckowerchaussee,autobus,"52.414558044256225, 13.401161035852658","{'7', '78', '76'}",,
1989351,Buckowerchaussee,s-bahn,"52.4103,13.3829",{'2'},Q800499,
1989352,Buckowerdamm,autobus,"52.42368329841466, 13.436638725763267","{'52', '91'}",,
1989353,Buckower Friedhof,autobus,"52.42151537347778, 13.43036950960343",{'52'},,
1989354,Budapesterstr.,autobus,"52.50516506753211, 13.336671016983322",{'9'},,
1989355,Budapesterstr. 6a,autobus,"52.50628003107004, 13.343860054117387",{'9'},,
1989356,Buhrowstr.,autobus,"52.44920703499153, 13.353277489535056",{'33'},,
1989357,Bundesallee,autobus,"52.46493052962428, 13.32853185257923",{'74'},,
1989358,Bundesplatz,u-bahn,"52.478080555556,13.328519444444",{'9'},Q3647008,
1989359,Burgunderstr.,autobus,"52.43264243450133, 13.198862063729255",{'53'},,
1989360,Burscheiderweg,autobus,"52.54477312668623, 13.238410687264071",{'10'},,
1989361,Buschallee,tram,"52.5537598,13.4691966","{'113', '24'}",Q65546661,
1989362,Buschkrug,autobus,"52.452541567651394, 13.452163295569257","{'81', '73'}",,
1989363,Buschkrugallee,autobus,"52.44537971273351, 13.455058587836387",{'93'},,
1989364,Bäkestr.,autobus,"52.399411050594416, 13.141347762749685",{'18'},,
1989365,Bäkestr.,autobus,"52.433495313598186, 13.319421490750075","{'17', '86'}",,
1989366,Bölschestr.,tram,"52.44753754960049, 13.624290215589","{'25', '84'}",,
1989367,Bötzow-Bahn,autobus,"52.560824422323606, 13.172066794689416",{'63'},,
1989368,Bötzowstr.,autobus,"52.52883745090128, 13.43063972064224",{'57'},,
1989369,Bötzowstr.,tram,"52.534115202171556, 13.437361005935983","{'21', '13', '102', '4'}",,
1989370,Bühlerweg,autobus,"52.41731804125508, 13.412896836984997",{'52'},,
1989371,Bülowstr.,autobus,"52.49782105135764, 13.362041611976887","{'48', '87', '83'}",,
1989372,Bürgerpark,autobus,"52.56929473750183, 13.400863229040334","{'7'}, {'50', '55', '33'}","nan, nan",
1989373,Bürgerpark,tram,"52.5714873,13.3984217","{'22', '46', '121'}",Q65055045,
1989374,Bürgerwäldchen,tram,"52.48924332057368, 13.606368760127548",{'83'},Q66364551,
1989375,Bütowerstr.,tram,"52.4861026,13.6039833",{'83'},Q66364552,
1989376,Calauerstr.,autobus,"52.6039046981797, 13.35101806751932","{'14', '22'}",,
1989377,Calvinstr./Spenerstr.,autobus,"52.5240898956842, 13.35306295292601",{'90'},,
1989378,Camphausenstr.,autobus,"52.42813123709293, 13.251652863281972",{'50'},,
1989379,Carstennstr.,autobus,"52.432747470122514, 13.287082476089966",{'3'},,
1989380,Ceciliengärten,autobus,"52.47509038334963, 13.343058356324432",{'87'},,
1989381,Cecilienstr.,autobus,"52.38866898553209, 13.388859906638816","{'7', '82'}",,
1989382,Cecilienstr.,autobus,"52.52916119988477, 13.56567001818894",{'92'},,
1989383,Cecilienstr.,autobus,"52.52964520108498, 13.558016131195705",{'54'},,
1989384,Celsiusstr.,autobus,"52.410981385109125, 13.313923508024498",{'86'},,
1989385,Celsiusstr. Ecke Osdorferstr.,autobus,"52.41655283823621, 13.31556800327876",{'86'},,
1989386,Celsiusstr./Osdorferstr.,autobus,"52.4165559174158, 13.3155715258133",{'17'},,
1989387,Charlottenburg,s-bahn,"52.504722222222,13.303333333333",{'3'},Q111326217,
1989388,Charlottenburg Pulsstr.,autobus,"52.52431419293072, 13.285624403120265",{'74'},,
1989389,"Charlottenburg, Amtsgericht",autobus,"52.50688774706674, 13.295046872347983",{'62'},,
1989390,Charlottenstr.,autobus,"52.415305823662955, 13.145443346024475",{'18'},,
1989391,Charlottenstr.,autobus,"52.50688252254783, 13.392812807493847",{'29'},,
1989392,Charlottenstr.,autobus,"52.533930977699306, 13.552880820343795",{'92'},,
1989393,Chausseehaus,autobus,"52.430090871325774, 13.614694292071622",{'27'},,
1989394,Chausseestr.,autobus,"52.530562532485156, 13.383099723527291",{'90'},,
1989395,Chausseestr.,autobus,"52.53728195483183, 13.37463122351887",{'71'},,
1989396,Chemnitzerstr.,autobus,"52.5051288553116, 13.581585054064426","{'115'}, {'27'}","nan, nan",
1989397,Claire-Waldoff-Promenade,autobus,"52.523835144950816, 13.360797172907299",{'90'},,
1989398,Clauertstr.,autobus,"52.42772380619201, 13.229687769076959",{'3'},,
1989399,Clayallee,autobus,"52.45103357730305, 13.26953417048236","{'18', '50'}",,
1989400,Clayallee/Berlinerstr.,autobus,"52.43505828502232, 13.260437031665408",{'3'},,
1989401,Clayallee/Königen-Luisestr.,autobus,"52.46046639510062, 13.274855349349439",{'10'},,
1989402,Colditzstr.,autobus,"52.4579526791651, 13.393355087342593",{'25'},,
1989403,Colomierstr.,autobus,"52.429293273853624, 13.164115377395419",{'3'},,
1989404,Columbiadamm,autobus,"52.48398171737193, 13.394418749054523",{'24'},,
1989405,Congress-Centrum,autobus,"52.50441330995295, 13.279431385421178","{'94', '10', '69', '4'}",,
1989406,Conrad-Blenkestr.,autobus,"52.534112510081876, 13.444594667251238",{'57'},,
1989407,Conradstr.,autobus,"52.58317466574095, 13.299978503369003",{'15'},,
1989408,Corrensplatz,autobus,"52.446014012041694, 13.284264679815902",{'11'},,
1989409,Crailsheimerstr.,autobus,"52.444225795523806, 13.354318872862635","{'96', '84'}",,
1989410,Culemeyerstr.,autobus,"52.4169737280158, 13.392835460825834",{'7'},,
1989411,Cunostr.,autobus,"52.48560250541867, 13.296295217763765",{'50'},,
1989412,Cunostr./Kirchstr.,autobus,"52.474159379429594, 13.294521783067776","{'60', '86'}",,
1989413,Dachdeckerweg,autobus,"52.43200863965697, 13.43517747900866",{'91'},,
1989414,"Dahlem, Clayallee",autobus,"52.46045303698703, 13.274823090474328",{'17'},,
1989415,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",{'2'},Q668585,
1989416,Dahlemerweg,autobus,"52.426335177948914, 13.276825472635537",{'53'},,
1989417,Dahlemerweg,autobus,"52.43241041192774, 13.279686597806148",{'3'},,
1989418,Dahlemerweg,autobus,"52.44190095318143, 13.282738539333536","{'1', '48'}",,
1989419,Dahrendorfzeile,autobus,"52.53520730264415, 13.288710859321787",{'23'},,
1989420,Daimlerstr.,autobus,"52.423902708487645, 13.380271794952497","{'77', '32'}",,
1989421,Dannenwalderweg,autobus,"52.59585822501503, 13.3393366865423","{'14', '22'}",,
1989422,Dannenwalderweg,autobus,"52.59586064166142, 13.339347865802036",{'15'},,
1989423,Dardanellenweg,autobus,"52.44483148936466, 13.410763994344759",{'81'},,
1989424,Darserstr.,autobus,"52.41622195864275, 13.282115365170041","{'10', '84'}",,
1989425,Degnerstr.,autobus,"52.54984208715898, 13.49807918181441","{'53', '39'}",,
1989426,Deidesheimerstr.,autobus,"52.474347806280285, 13.320193790483483",{'1'},,
1989427,Delbrückstr.,autobus,"52.4829122025207, 13.285627560561718",{'10'},,
1989428,Delmer Steig,autobus,"52.41971134506084, 13.4227562094393",{'52'},,
1989429,Demminerstr.,autobus,"52.542241515569664, 13.397935795392367",{'64'},,
1989430,Dennewitzplatz,autobus,"52.49531477512581, 13.366204525801107",{'19'},,
1989431,Dernburgstr.,autobus,"52.50646678185195, 13.28367883075423","{'10', '94'}",,
1989432,Dessauerstr.,autobus,"52.42892508441894, 13.346888311410968",{'2'},,
1989433,Dessauerstr./Eiswaldtstr.,autobus,"52.42869273927135, 13.346913497916558",{'87'},,
1989434,Detmolderstr.,autobus,"52.47877768912958, 13.320302446669151",{'1'},,
1989435,Deutsche Oper,u-bahn,"52.511944444444,13.310555555556",{'1'},Q869501,
1989436,Deutsche Staatsoper bzw. Komische Oper,autobus,"52.51738792599121, 13.39467182238642",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},,
1989437,Deutschlandhalle,autobus,"52.49962817740136, 13.26898769147191",{'69'},,
1989438,Diakoniezentrum,autobus,"52.61149887487554, 13.251436670031126",{'14'},,
1989439,Dianastr.,autobus,"52.611345702626494, 13.318042679764599",{'20'},,
1989440,Dickhardtstr.,autobus,"52.47137981106055, 13.335144848693265","{'48', '85'}",,
1989441,Didostr.,autobus,"52.44711153020139, 13.398624018181312",{'33'},,
1989442,Diepensee,autobus,"52.300569220227956, 13.588920019126693",{'38'},,
1989443,Dimitroffstr.,autobus,"52.53214076529275, 13.441437817185522","{'57', '30'}",,
1989444,Dimitroffstr.,tram,"52.5263926244183, 13.447646411219079","{'15', '70', '63', '63E', '113', '11', '14', '6'}",,
1989445,Dimitroffstr.,tram,"52.539215728844226, 13.42421962115618","{'71', '72', '20'}",,
1989446,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222",{'A'},Q571382,
1989447,Dimitroffstr. Ecke Greifswalderstr.,tram,"52.5364975,13.4334045","{'28', '24'}",Q65548960,
1989448,Dimitroffstr. Ecke Leninallee,tram,"52.5259343,13.4462368","{'18', '18E'}",Q65553230,
1989449,Dohnagestell,autobus,"52.545896857485126, 13.33238595477671",{'89'},,
1989450,Dolgenseestr.,autobus,"52.491154023604174, 13.506308929368867",{'97'},,
1989451,Dolomitenstr.,autobus,"52.56142249168458, 13.404195228458164",{'50'},,
1989452,Dominicusstr.,autobus,"52.481845594274056, 13.348295976204904","{'48', '83'}",,
1989453,Dominikus-Krankenhaus,autobus,"52.625126272766934, 13.297590493376891",{'15'},,
1989454,Domnauerstr.,autobus,"52.455878463179886, 13.364115104328587","{'25', '68'}",,
1989455,Donnersmarckplatz,autobus,"52.62982465046043, 13.28047497184123","{'15', '12'}",,
1989456,Dovebrücke,autobus,"52.51867985481754, 13.319909429259681",{'90'},,
1989457,Dr.-Wilhelm-Külzstr.,autobus,"52.46622633660755, 13.700755982362814",{'61'},,
1989458,Drakestr.,autobus,"52.43138567764843, 13.309702865469966","{'53', '11'}",,
1989459,Drakestr.,autobus,"52.445708106592114, 13.293707826586155",{'48'},,
1989460,Drakestr./Ringstr.,autobus,"52.439792248072, 13.300221140288343","{'68', '11'}",,
1989461,Drewitz (DDR),autobus,"52.383210942095026, 13.122280120317033",{'99'},,
1989462,Drontheimerstr.,autobus,"52.55658565363752, 13.377068634643702","{'89', '22'}",,
1989463,Drosselweg,autobus,"52.460183077302624, 13.287333607120196",{'10'},,
1989464,Dröpkeweg,autobus,"52.419582416301, 13.448819560167694",{'91'},,
1989465,Dudenstr.,autobus,"52.485078406979376, 13.376567552300232",{'28'},,
1989466,Dyrotzerstr.,autobus,"52.541533204193215, 13.168717392964442",{'63'},,
1989467,Döberitzerstr.,autobus,"52.52804818563188, 13.36798644505505",{'83'},,
1989468,Dörpfeldstr.,autobus,"52.43603572868382, 13.54292180983057",{'23'},,
1989469,"Düppel-Süd, Neuruppinerstr.",autobus,"52.42121205693577, 13.226829569440591",{'50'},,
1989470,Düsseldorferstr.,autobus,"52.4970318347891, 13.311589126014379",{'1'},,
1989471,Eberswalderstr.,tram,"52.5401928,13.4113979","{'21', '13', '102', '4'}",Q65088313,
1989472,Edelweißstr.,autobus,"52.58637603770021, 13.367525194816494","{'55', '45'}",,
1989473,Edisonstr.,tram,"52.4679531,13.5135217","{'16', '82'}",Q65951889,
1989474,Egelpfuhlstr.,autobus,"52.53353984351533, 13.169416926784528",{'80'},,
1989475,Ehrenbergstr.,autobus,"52.4483015236802, 13.290793724549625",{'1'},,
1989476,Ehrenmal Schönholz,autobus,"52.580179307507684, 13.375830702482576","{'55', '45'}",,
1989477,Ehrenpreisweg,autobus,"52.42796223878391, 13.49040196088073",{'57'},,
1989478,Ehrlichstr.,tram,"52.4789566,13.5234316",{'82'},Q65951921,
1989479,Eichborndamm,autobus,"52.59189972544546, 13.326509287366479","{'21', '15'}",,
1989480,Eichborndamm 167/Tor 5,autobus,"52.583945136255075, 13.32082360367469","{'21', '15'}",,
1989481,Eichbuschallee,autobus,"52.47576427500861, 13.487330966100926",{'47'},,
1989482,Eichbuschplatz,autobus,"52.39366126137233, 13.582046308470128",{'38'},,
1989483,Eichenauerweg,autobus,"52.4136111270822, 13.501288575146608","{'58', '41'}",,
1989484,Eichenauerweg,autobus,"52.41398450802341, 13.49271300063796",{'57'},,
1989485,Eichendamm,tram,"52.4557019,13.730965",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},Q66980691,
1989486,Eichenroder Ring,autobus,"52.604846772146196, 13.337556217140376",{'15'},,
1989487,Eichhorsterweg,autobus,"52.596254706240956, 13.347598797418339",{'62'},,
1989488,Eichhorsterweg,autobus,"52.60005766587221, 13.341149640615305","{'14', '22', '15'}",,
1989489,Eichwalde,s-bahn,"52.3715,13.6152",{'110'},Q19274479,
1989490,Einsteinufer,autobus,"52.51693519725539, 13.324382279156358",{'90'},,
1989491,Eintrachsiedlung,autobus,"52.4542428339722, 13.430719964700959",{'25'},,
1989492,Eisenacherstr.,autobus,"52.446763982320256, 13.402055874121041","{'33', '81', '77'}",,
1989493,Eisenacherstr.,autobus,"52.48460578618071, 13.353067498842368",{'83'},,
1989494,Eisenacherstr.,autobus,"52.49462323246133, 13.349753376933217",{'16'},,
1989495,Eisenacherstr.,u-bahn,"52.489444444444,13.350277777778",{'7'},Q571170,
1989496,Eisenbahnstr.,autobus,"52.504550684076115, 13.43477807970728",{'28'},,
1989497,Eisenzahnstr.,autobus,"52.49339313975509, 13.304835942377133",{'4'},,
1989498,Eiswaldstr.,autobus,"52.42768407828006, 13.355221272560957",{'30'},,
1989499,Elberfelderstr.,autobus,"52.52499756425905, 13.336260231934217",{'23'},,
1989500,Elisabeth-Friedhof,autobus,"52.5606565984888, 13.387868890755703",{'70'},,
1989501,Elisabethstr.,autobus,"52.534314530848086, 13.566386506145411","{'91', '99', '54', '95'}",,
1989502,Elisabethstr.,autobus,"52.53434201181677, 13.557088751163631",{'80'},,
1989503,Elisabethstr.,tram,"52.5343630451961, 13.557117056962502","{'5', '18E', '10', '18', '11'}",,
1989504,Elsenstr.,autobus,"52.485073294387284, 13.448889787298475",{'4'},,
1989505,Elsfletherweg,autobus,"52.53387421969225, 13.1936438306569",{'80'},,
1989506,Elsterplatz,autobus,"52.47960850273269, 13.285267862424822","{'60', '10', '50'}",,
1989507,Elsterwerdaerplatz,autobus,"52.506069286264314, 13.561702990422047","{'35', '8'}",,
1989508,Elsterwerdaerplatz,u-bahn,"52.505,13.56056",{'E'},Q551802,
1989509,Emdenerstr.,autobus,"52.53301264922792, 13.334747429300204",{'71'},,
1989510,Ementalerstr.,autobus,"52.57435029594236, 13.368503360949216",{'22'},,
1989511,Emmentalerstr.,autobus,"52.56753442425038, 13.351220133812342",{'12'},,
1989512,Emmentalerstr.,autobus,"52.57040409711633, 13.360868970172627",{'72'},,
1989513,Emserplatz,autobus,"52.492072890007414, 13.319251387534207",{'50'},,
1989514,Emserstr.,autobus,"52.46807709982285, 13.430947570952094",{'91'},,
1989515,Endestr.,autobus,"52.41965961978957, 13.160396994674473","{'66', '18', '6'}",,
1989516,Engadinerweg,autobus,"52.42543366956799, 13.302854881124055","{'53', '85'}",,
1989517,Engelroderweg,autobus,"52.60231063767542, 13.347159757387223","{'14', '22'}",,
1989518,Englerallee,autobus,"52.46582477937655, 13.305923290217969",{'1'},,
1989519,Erdenerstr.,autobus,"52.49054594602995, 13.276367745788447",{'19'},,
1989520,Erich-Glückaufstr.,tram,"52.570500864744126, 13.565570583565774","{'14', '18', '12', '18E'}",,
1989521,Erkner,s-bahn,"52.4296,13.7513",{'105'},Q14434071,
1989522,Ernst-Reuter-Platz,u-bahn,"52.511944444444,13.322222222222",{'1'},Q658361,
1989523,Ernst-Thälmann-Park,s-bahn,"52.539722222222,13.439444444444","{'141', '140', '143'}",Q439246,
1989524,Ernststr.,autobus,"52.58616865240725, 13.306807610505746",{'15'},,
1989525,Eschenweg,autobus,"52.5683477099914, 13.21113100023072",{'56'},,
1989526,Europa-Center,autobus,"52.5039373213515, 13.337257731614036","{'9', '19', '69', '29', '73'}",,
1989527,Exerzierstr.,autobus,"52.553756646174705, 13.37716619556309",{'64'},,
1989528,Eythstr./Friedhof,autobus,"52.459797908476446, 13.364968901330691",{'74'},,
1989529,Fahlenbergstr.,autobus,"52.431470149043314, 13.718708856639706",{'61'},,
1989530,Fahrenheitstr.,autobus,"52.41442729967662, 13.317808293573478","{'17', '86'}",,
1989531,Falckensteinstr.,autobus,"52.50006740058051, 13.443824961890895",{'28'},,
1989532,Falkenberg,autobus,"52.56940202346894, 13.526586725626833",{'80'},,
1989533,Falkenberg,tram,"52.5698521,13.5265973",{'15'},Q65467493,
1989534,"Falkenberg, Schule",autobus,"52.56880573894071, 13.549528314980424",{'41'},,
1989535,Falkenbergerchaussee,autobus,"52.565814225343445, 13.511924619006814",{'39'},,
1989536,Falkenbergerstr.,autobus,"52.55648662489534, 13.486621227706236",{'41'},,
1989537,Falkenbergerstr.,tram,"52.5548156,13.4676381",{'10'},Q65956714,
1989538,Falkenhöhe,autobus,"52.400507029940435, 13.538229483128243","{'23', '107'}",,
1989539,Falkenplatz,autobus,"52.58483834291436, 13.227491413045145",{'20'},,
1989540,Falkenseerchaussee,autobus,"52.54750354783305, 13.184668062763297","{'63', '5', '92'}",,
1989541,Falkenseerplatz,autobus,"52.54045617500718, 13.203419756102146",{'92'},,
1989542,Falkentaler Steig,autobus,"52.61956101840572, 13.304151399505054",{'15'},,
1989543,Fanningerstr.,autobus,"52.514005623083534, 13.498138966555556",{'93'},,
1989544,Fasanenstr.,tram,"52.4530423,13.744271",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},Q66980261,
1989545,Fehrbellinerplatz,u-bahn,"52.490277777778,13.314444444444","{'7', '2'}",Q663245,
1989546,Feldstr.,autobus,"52.415974902463155, 13.303794751567793",{'85'},,
1989547,Feldtmannstr.,autobus,"52.56401588379611, 13.46980857664685",{'41'},,
1989548,Fellbacherstr.,autobus,"52.6172078895813, 13.301813197032477",{'15'},,
1989549,Fennstr.,autobus,"52.53790305026232, 13.36156749519695",{'16'},,
1989550,Fernbahnhof Spandau,autobus,"52.53460554079231, 13.19938861204433",{'56'},,
1989551,Feuerbachstr.,s-bahn,"52.463611111111,13.332777777778",{'1'},Q800501,
1989552,Fichtestr.,autobus,"52.49186113426936, 13.413047875456288",{'28'},,
1989553,Filandastr.,autobus,"52.45830016222382, 13.332000437695363","{'33', '32', '30'}",,
1989554,Filandastr./Elisenstr.,autobus,"52.45274542688591, 13.332066013148028",{'17'},,
1989555,Finchleystr.,autobus,"52.39378748253446, 13.404751537514437",{'30'},,
1989556,Finckensteinallee,autobus,"52.43271069172293, 13.28705129301604",{'68'},,
1989557,Finkenstr.,autobus,"52.4648007019667, 13.277346867580597",{'50'},,
1989558,Finnenhaus-Siedlung,autobus,"52.456499263187204, 13.147895652053634","{'34', '35'}",,
1989559,Finsterwalderstr.,autobus,"52.600048458103096, 13.341236103226572","{'21', '15', '62'}",,
1989560,Finsterwalderstr. 29-32,autobus,"52.59818834079666, 13.339049280233258",{'15'},,
1989561,Fischerhüttenstr.,autobus,"52.43576520834544, 13.256135254159986","{'48', '18'}",,
1989562,Fischerinsel,autobus,"52.514377549488444, 13.406084988428123",{'32'},,
1989563,Flankenschanze,autobus,"52.54285108073802, 13.198524346220605",{'92'},,
1989564,Fleischerstr.,autobus,"52.41917680935307, 13.479273621366868",{'57'},,
1989565,Flottenstr.,autobus,"52.5770152989076, 13.360967234070078","{'8', '61'}",,
1989566,Flottenstr.,autobus,"52.57855456909026, 13.34723884037752","{'22', '12'}",,
1989567,Flottwellstr.,autobus,"52.50179712782324, 13.371324037924332",{'24'},,
1989568,Flottwellstr.,autobus,"52.503520247551144, 13.373236735697386",{'29'},,
1989569,Flughafen Berlin-Schönefeld,s-bahn,"52.3914,13.5128","{'115', '140'}",Q661069,
1989570,Flughafen Haupthalle,autobus,"52.55215743105169, 13.293862366303594",{'9'},,
1989571,Flughafen Tegel,autobus,"52.55402241438858, 13.291881449765455","{'9', '8'}",Q66724845,
1989572,Flughafen/Haupthalle,autobus,"52.55215743105169, 13.293862366303594",{'8'},,
1989573,Flugplatz Gatow,autobus,"52.47176477108638, 13.123020139187831","{'34', '35'}",,
1989574,Flurweg,autobus,"52.43494262591168, 13.487998258861726",{'52'},,
1989575,Fontanestr.,autobus,"52.480266767176786, 13.421101890605328",{'4'},,
1989576,Fontanestr.,autobus,"52.58985938767378, 13.361193570257216",{'55'},,
1989577,Forckenbeckstr.,autobus,"52.482221394934605, 13.290044081376928",{'60'},,
1989578,Forststr.,autobus,"52.44018878722606, 13.23646612794553","{'3', '53'}",,
1989579,Forststr./Jugendherberge,autobus,"52.605673038943166, 13.291524826866333",{'15'},,
1989580,Foxweg,autobus,"52.574132147802835, 13.307999860538711",{'61'},,
1989581,Frankenwaldstr.,autobus,"52.54996371596514, 13.171838568952742","{'5', '34'}",,
1989582,Frankestr.,autobus,"52.49265052375857, 13.532057921698504",{'94'},,
1989583,Frankfurterallee,s-bahn,"52.514166666667,13.474722222222","{'141', '140', '143', '142'}",Q111250033,
1989584,Frankfurterallee,u-bahn,"52.513638888889,13.475694444444",{'E'},Q3752007,
1989585,Frankfurter Tor,u-bahn,"52.515833333333,13.454166666667",{'E'},Q568627,
1989586,Franklinstr.,autobus,"52.522283871477285, 13.328349242353065","{'1', '90'}",,
1989587,Franz-Körnerstr.,autobus,"52.455922674609056, 13.437265424341522",{'91'},,
1989588,Franz-Mehring-Platz,autobus,"52.51371039681593, 13.437822888670022","{'40', '30'}",,
1989589,Franz-Neumann-Platz,u-bahn,"52.564722222222,13.363888888889",{'8'},Q555992,
1989590,Franz-Stenzerstr.,autobus,"52.54522808367073, 13.543574381491162",{'98'},,
1989591,Frauenschuhweg,autobus,"52.433532960978, 13.49123085112484",{'52'},,
1989592,Fredersdorf,s-bahn,"52.5265,13.7625",{'100'},Q15197387,
1989593,Freibad,autobus,"52.480622666139375, 13.415651114150554",{'4'},,
1989594,Freibad Müggelsee,tram,"52.44667120570544, 13.63034121580945",{'25'},,
1989595,Freie Scholle,autobus,"52.599851537868666, 13.301736158422598",{'20'},,
1989596,Freiheit,tram,"52.4466212,13.576083","{'86', '16'}",Q66095675,
1989597,Freiheit 16-43,autobus,"52.53058451094694, 13.224075864712262",{'56'},,
1989598,Friedbergstr.,autobus,"52.504977409622626, 13.298120062141322",{'62'},,
