,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
581,Oskar-Helene-Heim,u-bahn,['A II'],"52.450277777778,13.269722222222",Q681336,"['A II']+ B II,A II+ A II,B II+ A II",nan+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station+ Oskar-Helene-Heim metro station
582,Oskarplatz,strassenbahn,['3'],"52.5570174,13.3659987",Q65767112,"['3', '35']",nan
583,Osloerstrasse Ecke Grüntalerstrasse,strassenbahn,['3'],,,,
584,Oslowerstrasse Ecke Schwedenstrasse,strassenbahn,['41'],,,,
585,Osnabrückerstrasse Ecke Taurroggenerstrasse,strassenbahn,['3'],,,,
586,Ossietzkyplatz,bus,['A7'],"52.58150700684141, 13.404249587640239",nan,['A7']+ A7,nan+ Ossietzkyplatz
587,Ostbahnhof,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.51,13.4347",Q111325075,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",nan+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof+ S-Bahnhof Berlin Ostbahnhof
588,Ostkreuz,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']","52.5031,13.4689",Q111251530,"['KBS 100', 'KBS 103', 'KBS 103a', 'KBS 100c', 'KBS 102', 'KBS 101', 'KBS 100b']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 103a,KBS 100b,KBS 101+ KBS 103a,KBS 106,KBS 101,KBS 103,KBS 102+ KBS 106a,KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104,KBS 106",nan+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz+ S-Bahnhof Ostkreuz
589,Ostseestrasse Ecke Prenzlauer Allee,bus,['A42'],,,,
590,Pacellialle Ecke Im Dol,bus,['A1 (Obus)'],,,,
591,Pacelliallee Ecke Königin-Luise-strasse,strassenbahn,['40'],,,,
592,Pallasstrasse Ecke Potsdamerstrasse,strassenbahn,"['73', '88', '74']","52.49433490661493, 13.361066683851742+52.49434438235142, 13.361071570325102",nan,['73']+ ['88'],nan+ nan
593,Pankow (Vinetastr.),u-bahn,['A I'],"52.559166666667,13.413333333333",Q570906,"['A I']+ A I,A II+ A+ A",nan+ Vinetastraße metro station+ Vinetastraße metro station+ Vinetastraße metro station
594,"Pankow, Elsa-Branströmstrasse",bus,['A7'],,,,
595,"Pankow, Kirche",bus,['A7'],"52.57124680898358, 13.410670715665145",nan,"A55,A45+ A55,A45+ A45,A55,A58","Pankow, Kirche+ Pankow, Kirche+ Pankow, Kirche"
596,"Pankow, Kirche",strassenbahn,"['49', '24']","52.5706452,13.4103115",Q65055066,"['22', '49', '46']+ 46E,49,46,22+ 49,22+ 46,49,22",nan+ Pankow Kirche+ Pankow Kirche+ Pankow Kirche
597,"Pankow, Rathaus",bus,['A7'],"52.56953908840178, 13.404186437171612",nan,"['A7']+ A55,A45,A7+ A55,A45,A7+ A7,A45,A55,A58,A7E","nan+ Pankow, Rathaus+ Pankow, Rathaus+ Pankow, Rathaus"
598,"Pankow, Rathaus",strassenbahn,"['24', '23']","52.5694816,13.4038045",Q65055060,"46E,46,22+ 46",Rathaus Pankow+ Rathaus Pankow
599,Pankow-Heinersdorf,s-bahn,['KBS 106'],"52.5780653,13.4295093",Q4892366,"['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",nan+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station
600,Pankow-Schönhausen,s-bahn,['KBS 106'],,,,
601,Pankower Allee (Schäfersee),strassenbahn,"['41', '35']",,,,
602,Pankower Allee (Schäfersee) Osloerstrasse Ecke Kolonie-Drontheim,strassenbahn,['36'],,,,
603,Pankstrasse/Prinzenallee,strassenbahn,"['41', '29', '28']","52.55229630055077, 13.381421035926673",nan,"['41', '28', '29']",nan
604,Papestr.,s-bahn,"['KBS 100a', 'KBS 106', 'KBS 105b', 'KBS 100']","52.4756,13.3644",Q111323139,"['KBS 106', 'KBS 100', 'KBS 100a', 'KBS 105']+ KBS 106,KBS 105,KBS 100,KBS 100a+ KBS 100,KBS 100a,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100,KBS 100k",nan+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz
605,Paradestrasse,u-bahn,['C II'],"52.478055555556,13.386111111111",Q557543,['C II'],nan
606,Parchimerallee Ecke Rudowerstrasse,strassenbahn,['47'],"52.44546832801967, 13.455025325633102",nan,['47'],nan
607,"Parkunstrasse, Marzahn",bus,['A43'],,,,
608,Paulsternstrasse Ecke Gartenfelderstrasse,strassenbahn,['55'],,,,
609,Pichelsberg,s-bahn,"['KBS 101', 'KBS 103']","52.5103,13.2271",Q800488,"['KBS 101', 'KBS 103']+ KBS 103,KBS 101+ KBS 101+ KBS 100g",nan+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station
610,Platanenstrasse Ecke Klosterweg,strassenbahn,['23'],,,,
611,Podbielskiallee,u-bahn,['A II'],"52.464444444444,13.296388888889",Q571324,"['A II']+ B II,A II+ A II,B II+ A II",nan+ Podbielskiallee+ Podbielskiallee+ Podbielskiallee
612,Podbielskiallee (Botanischer Garten),strassenbahn,['40'],"52.45866344963711, 13.303795091272793",nan,['40'],nan
613,Potsdam,s-bahn,['KBS 102'],"52.3917,13.0667",Q647973,['KBS 102']+ KBS 102+ KBS 102,nan+ Potsdam Hauptbahnhof+ Potsdam Hauptbahnhof
614,Potsdamer Chaussee Ecke Spanische Allee,bus,['A3'],"52.42963465458752, 13.224071111730964",nan,['A3'],nan
615,Potsdamer Platz,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']","52.5094,13.3766",Q106086519,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",nan+ Potsdamer Platz S-Bahn station
616,Potsdamer Platz,u-bahn,['A I'],"52.5092,13.3782",Q3909578,"['A I']+ A I,A II",nan+ Potsdamer Platz metro station
617,"Potsdamer Platz, Link-Strasse",strassenbahn,['74'],,,,
618,"Potsdamer Platz, Linkstrasse",strassenbahn,['73'],"52.50856492805897, 13.377132677663122",nan,"['74', '73']",nan
619,"Potsdamer Platz, Voßstrasse",strassenbahn,['21'],,,,
620,Potsdamer Platz/Leipziger Platz,bus,['A9'],,,,
621,Potsdamerstrasse Ecke Bülowstrasse,strassenbahn,['2'],,,,
622,Potsdamerstrasse Ecke Goebenstrasse,strassenbahn,['3'],,,,
623,Potsdamerstrasse Ecke Lichterfelderstrasse,strassenbahn,['96'],,,,
624,Potsdamerstrasse Ecke Lützowstrasse,strassenbahn,['88'],"52.50308960322814, 13.365693026618919",nan,['88'],nan
625,Prenzlauer Allee,s-bahn,['KBS 100'],"52.544775,13.426116",Q32661483,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",nan+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station
626,Prenzlauer Allee/Prenzlauer Promenade,strassenbahn,['3'],,,,
627,Prenzlauer Promenade Ecke Berlinerstrasse,bus,['A45'],,,,
628,Prenzlauer Promenade Ecke Krügerstrasse,strassenbahn,['70'],,,,
629,Prenzlauer Promenade Ecke Prenzlauer Allee,strassenbahn,['71'],,,,
630,Prenzlauer Tor,strassenbahn,['71'],"52.52709114016772, 13.415809370320808",nan,"71,72+ 71+ 71",Prenzlauer Tor+ Prenzlauer Tor+ Prenzlauer Tor
631,Prenzlauerstrasse Ecke Dimitroffstrasse,strassenbahn,['4'],,,,
632,Prenzlauerstrasse Ecke Memhardtstrasse,strassenbahn,['65'],,,,
633,Priesterweg,s-bahn,"['KBS 106', 'KBS 105b']","52.4601,13.3563",Q800508,"['KBS 106', 'KBS 105']+ KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",nan+ Priesterweg railway station+ Priesterweg railway station+ Priesterweg railway station
634,Prinzenallee Ecke Osloerstrasse,strassenbahn,['3'],,,,
635,Prinzengarten,bus,['A27'],,,,
636,Prinzenstrasse,strassenbahn,['1'],,,,
637,Prinzenstrasse,u-bahn,"['B I', 'B II']","52.498333333333,13.406111111111",Q689797,['A II']+ A II,nan+ nan
638,Prinzenstrasse Ecke Badstrasse,strassenbahn,['24'],,,,
639,Putlitzstr.,s-bahn,['KBS 100'],"52.536,13.344",Q465972,"['KBS 100', 'KBS 103a']+ KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",nan+ Berlin Westhafen station+ Berlin Westhafen station+ Berlin Westhafen station
640,Rahnsdorf,s-bahn,['KBS 102'],"52.4516372,13.6899776",Q800489,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ Berlin-Rahnsdorf station+ Berlin-Rahnsdorf station+ Berlin-Rahnsdorf station
641,Rahnsdorf (Mühle),strassenbahn,['87'],,,,
642,Rangsdorf,s-bahn,['KBS 105b'],"52.294444,13.430278",Q801345,['KBS 105']+ KBS 105+ KBS 105,nan+ Rangsdorf railway station+ Rangsdorf railway station
643,Rankeplatz,strassenbahn,['78'],,,,
644,Rathaus Neukölln,bus,['A4'],"52.48152537358512, 13.434381079123925",nan,['A4']+ A4,nan+ Rathaus Neukölln
645,Rathaus Neukölln,u-bahn,['C I'],"52.481666666667,13.434166666667",Q628770,['C I']+ C I+ C I+ C I,nan+ Rathaus Neukölln+ Rathaus Neukölln+ Rathaus Neukölln
646,Rathaus Schöneberg,bus,"['A4', 'A16']","52.48515473887597, 13.345086596743203",nan,"['A16', 'A4']+ A4,A73,A74+ A4,A73,A16,A74",nan+ nan+ nan
647,Rathaus Spandau,bus,"['A34', 'A13']","52.53480744415333, 13.199505517192808",nan,"['A31', 'A5', 'A13', 'A35', 'A34']+ A35,A5,A13,A34,A31,A63,AS1+ A35,A5,AS1,A34,A13,A31,A63+ A80,A35,A99,A31,A5,A63,A34,A13,AS1s",nan+ Rathaus Spandau+ Rathaus Spandau+ Rathaus Spandau
648,Rathaus Steglitz,bus,"['A32 (Obus)', 'A17']","52.45683244954579, 13.320757398114617",nan,"['A48', 'A32 (Obus)', 'A17']+ A17,A48,A68,A32+ A32,A48,A17,A68+ A17,A85,A86,A84,A48,A68,A32",nan+ Rathaus Steglitz+ Rathaus Steglitz+ Rathaus Steglitz
649,Rathaus Steglitz,strassenbahn,"['73', '74', '77']","52.45691682931275, 13.320745348424166",nan,"['73', '77', '40', '74', '78']+ 77,78,74,73,44+ 73,77,78,74",nan+ Rathaus Steglitz+ Rathaus Steglitz
650,Rathaus Tiergarten,bus,['A16'],"52.52649085974541, 13.338358982634196",nan,A70+ A70+ A70,Rathaus Tiergarten+ Rathaus Tiergarten+ Rathaus Tiergarten
651,Rathaus Wannsee,bus,['A3'],"52.418440129670444, 13.148872492834737",nan,"['A6', 'A18', 'A3']+ A6,A18,A3+ A3,A6,A18+ AS4,A18,A3,A6",nan+ Rathaus Wannsee+ Rathaus Wannsee+ Rathaus Wannsee
652,Rathaus Zehlendorf,bus,['A3'],"52.433207520111885, 13.259531923613192",nan,"['A3']+ AS3,A53,A3+ A3,A66,AS3+ A66,AS3s,A1,A3,A53",nan+ Rathaus Zehlendorf+ Rathaus Zehlendorf+ Rathaus Zehlendorf
653,Rathenowerstrasse (Kriminalgericht),strassenbahn,"['35', '21']",,,,
654,Rathenowerstrasse Ecke Invalidenstrasse,strassenbahn,['44'],"52.5236499477288, 13.356930609567168",nan,['44'],nan
655,"Rathenowerstrasse, Kriminalgericht",strassenbahn,['2'],,,,
656,Regattahaus,strassenbahn,['86'],,,,
657,Reichskanzler-Platz,strassenbahn,['75'],,,,
658,Reichskanzlerplatz,u-bahn,['A I'],"52.509722222222,13.273055555556",Q657857,"['A I']+ B I,A I+ A I,B I",nan+ Theodor-Heuss-Platz+ Theodor-Heuss-Platz
659,Reichssportfeld,s-bahn,"['KBS 101', 'KBS 103']","52.511,13.2416",Q800506,"['KBS 101', 'KBS 103']+ KBS 103,KBS 101",nan+ Berlin Olympiastadion station
660,Reinickendorf,s-bahn,['KBS 105'],"52.5779,13.3506",Q800496,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ Berlin Alt-Reinickendorf station+ Berlin Alt-Reinickendorf station+ Berlin Alt-Reinickendorf station
661,Reinickendorf Hauptstrasse Ecke Aroserallee,bus,['A14'],,,,
662,"Reinickendorf, Hauptstrasse Ecke Residenzstrasse",bus,['A14'],,,,
663,Reinickendorfer Strasse,u-bahn,['C I'],,,,
664,RennbahnMariendorf,strassenbahn,['99'],,,,
665,"Rennbahnstrasse, Weißensee",strassenbahn,"['73', '74']",,,,
666,Residenzstrasse Ecke Hauptstrasse,strassenbahn,['35'],,,,
667,Richard-Wagner-Platz,u-bahn,['A III'],"52.5175,13.306388888889",Q662201,['A III']+ A III+ A III+ A III,nan+ Richard-Wagner-Platz metro station+ Richard-Wagner-Platz metro station+ Richard-Wagner-Platz metro station
668,Richtershorn,strassenbahn,['86'],"52.40105,13.6248473",Q66481215,['86']+ 86+ 86+ 86,nan+ Richtershorn+ Richtershorn+ Richtershorn
669,Rittberg-Krankenhaus,strassenbahn,"['78', '77']","52.42987951650218, 13.288961460110901",nan,"['77', '78']+ 77,78+ 77,78",nan+ Rittberg-Krankenhaus+ Rittberg-Krankenhaus
670,Robert-Koch-Platz,bus,['A40'],"52.527570508835595, 13.37877230286134",nan,"['O40']+ O40,A57+ O40,A57+ A57,O40",nan+ Robert-Koch-Platz+ Robert-Koch-Platz+ Robert-Koch-Platz
671,Roderstrasse Ecke Möllendorffstrasse,strassenbahn,['69'],,,,
672,Roederstrasse/Herzbergerstrasse,strassenbahn,['3'],,,,
673,Roseneck,bus,['A17'],"52.47580089902253, 13.282411270445099",nan,"['A29', 'A17']+ A50,A29,AS3,A19+ A19,A50,A29,AS3+ A17,AS3s,A50,A29,A19",nan+ Roseneck+ Roseneck+ Roseneck
674,Roseneck,strassenbahn,"['57', '51']",,,,
675,Rosentaler Platz,bus,['A40'],,,,
676,Rosentaler Platz,strassenbahn,['1'],,,,
677,"Rosenthal, Quickbornerstrasse",strassenbahn,['23'],,,,
678,Rosenthaler Platz,strassenbahn,['49'],"52.5301769,13.4016121","Q65093945+Q65093945, Q65093945","['1', '22', '49', '11']+ 1,49,11,22+ 22,11,1, 49+ 49,1,11,22","nan+ U Rosenthaler Platz+ U Rosenthaler Platz,+ U Rosenthaler Platz+ nan"
679,Rosenthaler Platz,u-bahn,['D'],"52.53,13.401111111111",Q663231,['D']+ D,nan+ Rosenthaler Platz station
680,Rudolf-Wilde-Platz,strassenbahn,['60'],,,,
681,Rudolf-Wilde-Platz (Schöneberger Rathaus),strassenbahn,"['25', '6']",,,,
682,"Rudow, Bahnhofstrasse",strassenbahn,['47'],"52.40195520982694, 13.51319617947882",nan,['47'],nan
683,"Rudow, Stadtgrenze",strassenbahn,['47'],,,,
684,Ruhleben,u-bahn,['A I'],"52.525555555556,13.241388888889",Q656401,['A I']+ B I+ B I+ A I,nan+ Ruhleben station+ Ruhleben station+ Ruhleben station
685,Rummelsburg,s-bahn,['KBS 102'],"52.501244,13.478545",Q15107132,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,nan+ Berlin-Rummelsburg railway station+ Berlin-Rummelsburg railway station+ Berlin-Rummelsburg railway station
686,Röntgental,s-bahn,['KBS 106'],"52.6487,13.5136",Q801386,['KBS 106']+ KBS 106+ KBS 106+ KBS 106,nan+ Röntgental station+ Röntgental station+ Röntgental station
687,Rüdesheimer Platz,u-bahn,['A II'],"52.473333333333,13.314444444444",Q167147,"['A II']+ B II,A II+ A II,B II+ A II",nan+ Rüdesheimer Platz+ Rüdesheimer Platz+ Rüdesheimer Platz
688,Rügenerstrasse,strassenbahn,['24'],,,,
689,Rügenerstrasse Ecke Brunnenstrasse,strassenbahn,"['36', '41']","52.54468383613832, 13.391054406802407",nan,"['36', '29', '24']",nan
690,Rügenesrstrasse Ecke Brunnenstrasse,strassenbahn,"['29', '28']","52.54471634192088, 13.391012495632392",nan,['28'],nan
691,S-Bhf. Biesdorf,bus,['A37'],"52.513432593832405, 13.555387279249894",nan,"['A37', 'O37']+ O37+ O37+ O37",nan+ S-Bhf. Biesdorf+ S-Bhf. Biesdorf+ S-Bhf. Biesdorf
692,S-Bhf. Grünau,bus,['A36'],"52.41361515857581, 13.573796290663196",nan,"['A36', 'A38']+ A38,AD/36,AZ+ AD/36,A38,AZ,S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)+ AD,A38,A36",nan+ S-Bhf. Grünau+ S-Bhf. Grünau+ S-Bhf. Grünau
693,S-Bhf. Köpenick,strassenbahn,['83'],"52.4582153,13.5790435",Q66370784,"['82', '83', '86']+ 82,83,86+ 83,86,82+ 83,86,82",nan+ S Köpenick+ S Köpenick+ S Köpenick
694,S-Bhf. Leninallee,strassenbahn,['64'],"52.52851097343215, 13.455862308166953","nan, nan","['64'], ['63']",nan
695,S-Bhf. Mahlsdorf,strassenbahn,['83'],"52.51221826761895, 13.612190748726157",nan,['83']+ 83+ 83+ 83,nan+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf
696,"S-Bhf. Pankow, Florastrasse",strassenbahn,['49'],"52.56665022842682, 13.409775813699397",nan,"['22', '49', '46']",nan
697,S-Bhf. Pankow-Heinersdorf,strassenbahn,['49'],"52.577507820515834, 13.427853061920917",nan,['49']+ 49+ 49+ 49,nan+ S-Bhf. Pankow-Heinersdorf+ S-Bhf. Pankow-Heinersdorf+ S-Bhf. Pankow-Heinersdorf
698,S-Bhf. Schönhauser Allee,strassenbahn,['49'],"52.5493619,13.4135734",Q65088013,"['22', '49', '46']+ 46,49,22+ 46,49,22",nan+ nan+ nan
699,S-Bhf. Tegel,bus,['A35'],,,,
700,Saaleckplatz (Lichterfelde),bus,['A17'],,,,
701,"Saarbrücker Strasse, Prenzlauer Tor",strassenbahn,['72'],"52.528602411479305, 13.417036440468811",nan,['72'],nan
702,Sachsendamm Ecke Alboinstrasse,strassenbahn,['60'],"52.47043068842395, 13.372774905947711",nan,['60'],nan
703,Samariterstrasse,u-bahn,['E'],,,,
704,Sandkrug,bus,['A12'],,,,
705,"Sandkrugbrücke, Lehrter Bahnhof",strassenbahn,['44'],"52.52767207168016, 13.37315298082495",nan,['44'],nan
706,Savignyplatz,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.5051746,13.3190659",Q554382,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",nan+ Berlin Savignyplatz station+ Berlin Savignyplatz station+ Berlin Savignyplatz station
707,Savignyplatz,strassenbahn,['75'],,,,
708,Scharnhorststrasse Ecke Kielerstrasse,bus,['A19'],,,,
709,Scharnweberstrasse Ecke Berlinerstrasse,strassenbahn,['41'],,,,
710,Scheffelstrasse,strassenbahn,['65'],,,,
711,Scheffelstrasse Ecke Möllendorferstrasse,strassenbahn,['14'],,,,
712,"Schildow, Breitestrasse",bus,['A7'],,,,
713,Schillerhof,bus,['A12'],,,,
714,Schillingbrücke,strassenbahn,['1'],,,,
715,Schillingstrasse,u-bahn,['E'],,,,
716,Schlachtensee,s-bahn,['KBS 104'],"52.4401,13.2153",Q800509,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ Berlin-Schlachtensee station+ Berlin-Schlachtensee station+ Berlin-Schlachtensee station
717,Schlesischer Bhf.,strassenbahn,['82'],,,,
718,"Schlesischer Bhf./Ostbahnhof, Madaistrasse",bus,['A40'],,,,
719,Schlesisches Tor,strassenbahn,"['3', '4']",,,,
720,Schlesisches Tor,u-bahn,['B II'],"52.500833333333,13.441666666667",Q602282,"['B I']+ B I,B II+ B II,B I+ A I,A II",nan+ Schlesisches Tor+ Schlesisches Tor+ Schlesisches Tor
721,Schloßbrücke/Luisenplatz,strassenbahn,['3'],,,,
722,Schloßstrasse,bus,['A2'],,,,
723,Schloßstrasse Ecke Albrechtstrasse,strassenbahn,['44'],"52.45689966776005, 13.320717501470192",nan,['44'],nan
724,Schloßstrasse Ecke Alt-Friedrichsfelde,bus,['A43'],"52.509610401707185, 13.519032193156905",nan,['A8'],nan
725,Schloßstrasse Ecke Bundesallee,strassenbahn,['77'],"52.464945681945046, 13.328508519102458",nan,"['73', '78', '77']",nan
726,Schmargendorf,s-bahn,['KBS 100'],"52.479672222222,13.312441666667",Q302810,"['KBS 100', 'KBS 100a']+ KBS 100+ KBS 100+ KBS 100,KBS 100k",nan+ Berlin Heidelberger Platz station+ Berlin Heidelberger Platz station+ Berlin Heidelberger Platz station
727,Scholzplatz,strassenbahn,['75'],"52.50686709880324, 13.22787843505697",nan,['75'],nan
728,Schule,strassenbahn,['86'],,,,
729,Schulstrasse Ecke Müllerstrasse,strassenbahn,['68'],"52.546390098849415, 13.359141321985554",nan,['68'],nan
730,Schulzendorf (b Tegel),s-bahn,['KBS 105'],"52.6128,13.2462",Q800487,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ Schulzendorf railway station+ Schulzendorf railway station+ Schulzendorf railway station
731,Schulzendorferstrasse Ecke Parchwitzerstrasse,bus,['A38'],,,,
732,Schöneberg,s-bahn,"['KBS 100a', 'KBS 104', 'KBS 100']","52.4794,13.3517",Q543855,"['KBS 100', 'KBS 100a', 'KBS 104']+ KBS 100,KBS 104,KBS 100a+ KBS 104,KBS 100a,KBS 100+ KBS 100,KBS 100k,KBS 100e",nan+ Berlin-Schöneberg station+ Berlin-Schöneberg station+ Berlin-Schöneberg station
733,"Schöneberg, Belzigerstrasse (Straßenbahnhof)",strassenbahn,['66'],,,,
734,"Schöneberg, Gotenstrasse",strassenbahn,['25'],"52.48139451073493, 13.360284897059513",nan,['25'],nan
735,"Schöneberg, Thorwaldsenstrasse (August-Viktoria-Krankenhaus",strassenbahn,['66'],,,,
736,"Schönefeld, Dorfplatz",bus,['A36'],"52.342093062255294, 13.510465453623498",nan,['A36'],nan
737,Schöneweide,s-bahn,"['KBS 100a', 'KBS 100d', 'KBS 103']","52.455,13.509444444444",Q111323931,"['KBS 103a', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100a+ KBS 103,KBS 103a,KBS 100a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",nan+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide
738,Schönhauser Allee,s-bahn,['KBS 100'],"52.549329,13.413706",Q111264493,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",nan+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee
739,Schönhauser Allee,u-bahn,['A I'],"52.549328888889,13.413706111111",Q47014936,"['A I']+ A I,A II+ A+ A",nan+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)
740,Schönhauser Allee/Berlinerstrasse,strassenbahn,['3'],,,,
741,Schönhauser Tor,bus,['A40'],,,,
742,Schönholz,s-bahn,"['KBS 105', 'KBS 104']","52.5714,13.3814",Q800490,"['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",nan+ Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station
743,Schönleinstrasse,u-bahn,['D'],,,,
744,Seegefelderstrasse Ecke Zeppelinstrasse,bus,['A5'],,,,
745,Seekorso,bus,['A6'],,,,
746,Seelenbinderstrasse,strassenbahn,['87'],"52.4554632,13.5769303",Q66324934,"['84', '87']+ 84+ 83,84,86,82",nan+ Bahnhofstraße/Seelenbinderstraße+ Bahnhofstraße/Seelenbinderstraße
747,Seestrasse,u-bahn,['C I'],,,,
748,Seestrasse Ecke Müllerstrasse,bus,['A12'],,,,
749,Seestrasse Ecke Müllerstrasse,strassenbahn,"['29', '25', '28']","52.55044753588031, 13.351974539230612",nan,"['68', '28', '29', '25']",nan
750,Seestraßenbrücke,strassenbahn,['3'],,,,
751,Senefelderplatz,u-bahn,['A I'],"52.53242,13.412743",Q32661454,"['A I']+ A I,A II+ A+ A",nan+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz
752,Siedlung Weiche,strassenbahn,['23'],,,,
753,Siegfriedstrasse Ecke Alt-Friedrichfelde,strassenbahn,['69'],,,,
754,Siegfriedstrasse Ecke Herzbergerstrasse,strassenbahn,['14'],,,,
755,Siemensstadt,s-bahn,['KBS 100b'],"52.53923,13.26365",Q96080453,"['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",nan+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station
756,Siemensstadt (Verwaltungsgebäude),strassenbahn,['35'],,,,
757,Siemensstrasse Ecke Leonorenstrasse,bus,"['A32 (Obus)', 'A2']","52.44438216972009, 13.338842091785603",nan,['A2'],nan
758,Siemensstrasse Ecke Leopnorenstrasse,bus,['A17'],,,,
759,Sonnenallee,s-bahn,['KBS 100'],"52.473,13.4558",Q481364,['KBS 100']+ KBS 100+ KBS 100+ KBS 100,nan+ Berlin Sonnenallee station+ Berlin Sonnenallee station+ Berlin Sonnenallee station
760,Sonnenallee Ecke Teupitzerstrasse,strassenbahn,['95'],,,,
761,Sophie-Charlotte-Platz,strassenbahn,['60'],,,,
762,Sophie-Charlotte-Platz,u-bahn,['A I'],"52.510833333333,13.296666666667",Q657879,"['A I']+ B I,A I+ A I,B I+ A I",nan+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz
763,Spandau,s-bahn,"['KBS 101', 'KBS 103']","52.5347,13.1958",Q111325678,"['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
764,Spandau Hakenfelde,strassenbahn,['75'],,,,
765,Spandau Markt,strassenbahn,"['54', '75']",,,,
766,Spandau Rathaus,strassenbahn,['75'],,,,
767,Spandau Stadtpark,strassenbahn,['54'],,,,
768,Spandau West,s-bahn,"['KBS 101', 'KBS 103']","52.5347,13.1958",Q111325678,"['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
769,"Spandau, Askanierring",bus,['A34'],,,,
770,"Spandau, Johannesstift",strassenbahn,['54'],"52.567653498027326, 13.191830361576441",nan,['54']+ 76,"nan+ Spandau, Johannesstift"
771,"Spandau, Markt",bus,['A13'],"52.537581553341596, 13.203797305616401",nan,['A5'],nan
772,"Spandau, Markt",strassenbahn,['55'],"52.53784349532438, 13.204135429364628",nan,"['75', '55', '54']+ 54,75,55,53,76+ 53,55,54,76,75+ 75,54,76,53","nan+ Spandau, Markt+ Spandau, Markt+ Spandau, Markt"
